,pop,zip,city,I_mean,I_median,I_stdev,I_rank,state,B_num,H_slope
3593,21,95306,Catheys Valley,69566,54789,64330,155,NM,0.0,10976.714285714283
3594,53,80534,Johnstown,96140,85333,51034,6415,IA,0.0,288.60714285714283
3595,784,80214,Edgewater,103888,91839,67667,11363,IA,5.0,3592.6428571428564
3596,1,87828,Polvadera,96960,300000,47213,26394,NE,0.0,8680.10714285714
3597,381,78006,Boerne,73992,58288,59361,12109,IN,4.0,11964.357142857141
3598,851,92345,Hesperia,48218,48278,32542,382,TX,3.0,10526.714285714284
3599,1064,75075,Plano,52772,26215,57374,20872,MS,2.0,2482.7857142857138
3600,347,87821,Datil,21968,11388,24984,28394,NE,0.0,9103.785714285712
3601,57,68349,Elmwood,68792,55617,54983,28486,WV,0.0,512.7499999999999
3602,1969,94015,Colma,80059,300000,66198,19095,WY,1.0,6609.2142857142835
3603,36,67730,Atwood,51426,37500,43967,95,VA,0.0,6783.607142857143
3604,85,99827,Haines,101864,300000,35736,1124,WA,0.0,26987.749999999996
3605,39,83452,Tetonia,70756,52819,64713,22850,SD,0.0,5244.535714285713
3606,395,66618,Topeka,102163,300000,50269,3897,MD,1.0,10044.249999999996
3607,251,97217,Portland,73438,49605,56327,8267,CA,5.0,12725.428571428569
3608,1136,95301,Atwater,50484,43488,37979,3371,NM,0.0,7021.178571428571
3609,23034,77064,Houston,85124,300000,49776,5733,OH,1.0,10012.464285714283
3610,10,73528,Chattanooga,44643,300000,34004,27109,AL,0.0,95.32142857142858
3611,36,74441,Hulbert,33524,22990,31284,11470,TN,0.0,7376.571428571429
3612,318,70392,Patterson,61210,48053,56467,5178,SC,0.0,8013.499999999997
3613,32,87714,Cimarron,43037,35081,32278,31903,KS,0.0,417.0
3614,162,75972,San Augustine,43086,28041,48333,27342,KY,0.0,2914.3928571428564
3615,312,98403,Tacoma,128333,105361,79980,9639,CA,0.0,15882.107142857141
3616,47,98354,Milton,64984,56684,46897,16249,CA,0.0,46276.03571428571
3617,7,95526,Bridgeville,50321,33497,52524,5817,NM,0.0,2250.3928571428564
3618,75,68959,Minden,43067,46366,24575,18989,WV,0.0,2749.249999999999
3619,25,80483,Yampa,101933,300000,56126,20872,IA,0.0,1963.9642857142856
3620,653,77025,Houston,68654,58056,54936,3487,OH,2.0,4409.178571428571
3621,144,66106,Kansas City,48949,300000,28168,28849,DE,0.0,9740.714285714286
3622,27,75489,Tom Bean,81305,66791,60314,31498,KY,0.0,5451.035714285713
3623,74,72358,Luxora,43356,28979,44065,880,FL,0.0,17783.499999999993
3624,268,91010,Duarte,105358,108251,46966,9849,TX,0.0,6494.17857142857
3625,135,61074,Savanna,65011,52829,54462,1103,NJ,0.0,4530.071428571428
3626,239,85027,Phoenix,61944,47800,48677,10069,IL,1.0,-2236.1428571428564
3627,900,77044,Houston,71919,62643,41980,4847,OH,0.0,8158.10714285714
3628,72,69033,Imperial,65238,300000,49290,9245,WV,0.0,3487.2857142857133
3629,196,95202,Stockton,37864,23333,37316,26047,AZ,0.0,5775.714285714284
3630,18,66105,Kansas City,39826,31609,36168,20556,DE,0.0,6901.142857142856
3631,157,84036,Kamas,84433,71109,58934,21756,MT,0.0,4668.892857142855
3632,37,81047,Holly,48662,40047,38483,17474,IA,0.0,4628.8214285714275
3633,253,63935,Doniphan,37120,23975,32073,10760,PA,0.0,5675.892857142857
3634,250,63461,Palmyra,35248,23936,28053,9767,NY,0.0,8637.999999999998
3635,437,60950,Manteno,69264,58583,47216,4975,NJ,0.0,7008.642857142857
3636,27,80487,Steamboat Springs,75766,55645,65359,20370,IA,4.0,3211.7857142857138
3637,3,72201,Little Rock,42047,28859,42234,15884,FL,6.0,10347.571428571424
3638,99,60439,Lemont,95051,72641,76451,14114,CT,2.0,7358.535714285712
3639,16,96015,Canby,40613,33481,31724,99,CA,0.0,96867.24999999999
3640,681,70607,Lake Charles,35664,19858,44287,7476,SC,0.0,4044.285714285713
3641,260,92262,Palm Springs,56726,42809,44909,28904,TX,0.0,28292.785714285714
3642,437,90026,Los Angeles,109647,93139,74336,23707,OK,0.0,4821.928571428571
3643,87,68064,Valley,63480,54759,43543,9516,VA,1.0,3468.107142857142
3644,449,74126,Tulsa,65954,49833,53458,41,TN,0.0,6972.92857142857
3645,848,90732,San Pedro,125147,300000,65068,17322,TX,0.0,5335.392857142856
3646,826,80904,Colorado Springs,42737,26775,39457,21423,IA,4.0,4383.249999999999
3647,288,91390,Agua Dulce,91975,58769,86857,14773,TX,0.0,12224.285714285712
3648,3,99749,Kiana,58463,41209,52139,3760,WA,0.0,19860.571428571424
3649,361,74728,Broken Bow,35780,20809,52216,18966,TN,0.0,3088.678571428571
3650,991,60607,Chicago,122887,125702,79290,3899,NJ,7.0,22184.249999999993
3651,267,92603,Irvine,160443,300000,86666,21743,TX,0.0,4917.928571428571
3652,428,75644,Gilmer,69794,49996,66308,5275,KY,0.0,4767.214285714285
3653,22,98946,Thorp,66862,300000,50829,625,HI,0.0,8023.285714285714
3654,1927,77494,Katy,148987,141709,79025,16483,OH,2.0,17571.785714285714
3655,147,94702,Berkeley,71614,46329,58399,1590,UT,0.0,19519.89285714286
3656,1188,76115,Fort Worth,27253,16727,25971,30892,KY,0.0,-140.10714285714283
3657,0,84023,Dutch John,65458,300000,40486,23933,MT,0.0,4972.92857142857
3658,19575,90029,Los Angeles,41109,28797,35748,22635,OK,0.0,5821.107142857141
3659,354,63012,Barnhart,83284,300000,52211,6421,NY,0.0,3063.4999999999995
3660,535,74107,Tulsa,19776,13146,18546,13425,TN,1.0,17244.464285714283
3661,851,73162,Oklahoma City,82212,52131,72497,622,FL,0.0,13986.499999999993
3662,413,59047,Livingston,67307,51238,56754,18276,NH,1.0,11275.642857142853
3663,647,87544,Los Alamos,109294,100732,72722,28784,KS,0.0,-1010.785714285714
3664,4620,66611,Topeka,33948,34087,22008,12903,MD,1.0,12125.999999999996
3665,378,60473,South Holland,64884,48911,54550,6088,CT,0.0,5841.035714285714
3666,706,92234,Cathedral City,94360,73508,73588,13905,TX,0.0,9441.214285714284
3667,314,95492,Windsor,90040,65017,67327,25043,NM,5.0,4593.571428571428
3668,54,66610,Topeka,138781,300000,76822,25477,MD,0.0,6615.499999999998
3669,1107,91741,Glendora,135047,300000,79740,2453,TX,3.0,11716.499999999996
3670,28,73852,Mooreland,82139,61147,62345,10895,AL,0.0,4139.285714285715
3671,535,98109,Seattle,96869,88935,63314,32523,CA,8.0,11962.071428571426
3672,1040,85704,Tucson,61881,56317,42184,26622,IL,0.0,3430.17857142857
3673,943,95966,Oroville,59644,48663,50221,8411,NV,3.0,17275.499999999996
3674,2583,75054,Grand Prairie,122505,118348,60192,21520,MS,0.0,686.2857142857142
3675,373,80011,Aurora,48432,39207,30577,27295,MI,2.0,5209.85714285714
3676,123,71435,Grayson,51762,34847,55237,13494,GA,0.0,3262.2142857142853
3677,136,66101,Kansas City,21215,19251,17614,11844,DE,1.0,8387.92857142857
3678,14,58442,Gackle,39071,27372,35954,6694,MA,0.0,17303.249999999996
3679,189,74421,Beggs,39544,30077,34196,21993,TN,0.0,5556.035714285713
3680,229,60652,Chicago,67224,52425,54374,12687,NJ,0.0,5215.60714285714
3681,1,99666,Sheldon Point,58004,300000,45624,13198,WA,0.0,18907.607142857138
3682,14,81090,Walsh,47555,34309,49482,30012,IA,0.0,2783.928571428571
3683,62,67104,Medicine Lodge,66057,45032,57918,24830,MD,0.0,8653.535714285714
3684,85,65542,Licking,35559,24932,48452,17169,PA,0.0,2147.428571428571
3685,187,77995,Yoakum,36835,32412,27711,32764,IN,0.0,2481.678571428571
3686,624,95476,Sonoma,67684,53517,59891,21949,NM,22.0,1521.178571428571
3687,536,79605,Abilene,71407,61931,53102,22577,MI,0.0,18987.857142857138
3688,774,94706,Albany,98633,300000,50866,21184,UT,0.0,25297.60714285714
3689,279,90301,Inglewood,38939,32736,29338,4869,OK,2.0,5099.107142857142
3690,246,71646,Hamburg,43595,30490,40843,27209,GA,0.0,1657.8571428571422
3691,446,81001,Pueblo,19788,300000,8349,31216,IA,0.0,3858.499999999999
3692,871,80226,Lakewood,70376,56870,54787,18152,IA,6.0,4069.107142857142
3693,1416,87109,Albuquerque,58189,35977,62010,10636,KS,8.0,10849.821428571426
3694,148,98112,Seattle,136056,124800,92754,16051,CA,0.0,21776.46428571428
3695,180,83328,Filer,47110,42397,31129,28364,SD,0.0,7677.142857142854
3696,177,74114,Tulsa,63933,57697,40487,25593,TN,1.0,5446.857142857142
3697,689,60561,Darien,64031,40953,62478,3662,NJ,1.0,23573.14285714285
3698,87,63627,Bloomsdale,53938,42664,44564,3824,NY,0.0,6171.642857142856
3699,1124,62234,Collinsville,58529,47901,47073,1154,NY,0.0,22293.071428571428
3700,186,63645,Fredericktown,45908,23845,36703,1807,NY,0.0,6062.92857142857
3701,393,74104,Tulsa,24457,18390,32392,24172,TN,3.0,10808.678571428567
3702,13,68866,Pleasanton,59507,53913,41951,7110,WV,0.0,3233.892857142856
3703,0,75565,Mcleod,67909,300000,44034,5600,KY,0.0,4067.7857142857138
3704,1237,99336,Kennewick,84754,72324,65172,17025,OR,3.0,19688.499999999996
3705,13,61235,Atkinson,57867,46830,58833,8277,NJ,0.0,12891.571428571426
3706,7,58655,South Heart,81949,69619,62043,6901,MA,0.0,41796.428571428565
3707,1145,85213,Mesa,110519,103507,68473,9931,IL,1.0,3612.5714285714275
3708,43,83445,St. Anthony,60823,55567,37616,29111,SD,0.0,6113.25
3709,776,85234,Gilbert,70852,51976,57088,27783,IL,1.0,2246.642857142857
3710,21,62935,Galatia,62091,300000,38665,23876,NY,0.0,5311.535714285713
3711,161,80621,Fort Lupton,87675,91763,52107,21802,IA,0.0,6514.535714285714
3712,16,78342,Ben Bolt,81261,66295,72605,10984,IN,0.0,6560.178571428571
3713,173,68516,Lincoln,51839,50871,29996,26622,WV,1.0,-1001.4999999999998
3714,648,80521,Fort Collins,81259,77786,54912,19032,IA,5.0,5641.357142857141
3715,36,64625,Breckenridge,35414,22126,36709,9153,PA,0.0,3215.0714285714284
3716,1441,60302,Oak Park,109572,98137,71868,12267,CT,2.0,5803.67857142857
3717,245,72837,Dover,47160,33316,35089,7175,FL,0.0,13550.928571428569
3718,121,77957,Edna,82936,50552,77659,29286,IN,0.0,8584.42857142857
3719,540,85641,Vail,85403,74637,49021,1780,IL,0.0,294.8214285714285
3720,543,68510,Lincoln,25139,25730,15586,30250,WV,3.0,837.8571428571425
3721,329,80107,Elizabeth,87982,81199,57082,11696,IA,0.0,3676.642857142856
3722,9,67118,Norwich,69199,59056,45677,7492,VA,0.0,14928.821428571426
3723,1766,94014,Daly City,88415,74953,62070,34430,WY,0.0,2830.6071428571427
3724,2149,94115,San Francisco,133389,141923,75434,20572,ID,0.0,18563.249999999996
3725,304,95133,San Jose,81881,73944,54489,17852,AZ,0.0,14263.321428571426
3726,57,74366,Spavinaw,39458,23414,42955,8479,TN,0.0,11044.142857142853
3727,5,62362,Perry,38934,25114,35215,20700,NY,0.0,5337.107142857142
3728,541,75154,Red Oak,70083,57921,55746,9893,MS,0.0,3350.5714285714275
3729,367,80916,Colorado Springs,52385,45810,36806,34027,IA,0.0,3633.464285714285
3730,544,85388,Surprise,100613,300000,78864,18772,IL,0.0,4977.892857142855
3731,121,64145,Kansas City,50137,34679,38366,8442,PA,2.0,6284.285714285714
3732,222,84087,West Bountiful,96768,90510,50883,25155,MT,0.0,11517.749999999996
3733,132,78014,Cotulla,41040,32848,30124,23965,IN,0.0,8122.071428571427
3734,1079,92545,Hemet,56766,43112,46765,29228,TX,0.0,10018.249999999998
3735,497,70006,Metairie,97233,77967,72729,22398,NC,0.0,5574.892857142856
3736,419,90032,Los Angeles,57923,38818,59471,19065,OK,0.0,1933.6071428571424
3737,870,60002,Antioch,83447,70658,53836,17892,VT,0.0,6757.749999999999
3738,1350,73013,Edmond,118933,300000,61479,2897,FL,2.0,10026.749999999995
3739,1049,60074,Palatine,128501,300000,77693,30068,VT,0.0,-224.99999999999991
3740,278,90047,Los Angeles,39928,26090,41109,5411,OK,0.0,1605.0714285714284
3741,60,70755,Livonia,76933,71201,62727,5684,SC,0.0,8565.464285714284
3742,28,75638,Daingerfield,51891,30558,47417,5301,KY,0.0,4942.785714285713
3743,161,62223,Belleville,70834,300000,44123,653,NY,2.0,22385.607142857134
3744,18,64444,Edgerton,52059,43271,42238,7202,PA,0.0,5061.607142857143
3745,37,76537,Jarrell,78386,300000,66863,31246,OH,0.0,-6.92857142857142
3746,400,88005,Las Cruces,60921,50431,46651,28614,NE,5.0,6720.392857142857
3747,59,61036,Galena,41378,29504,36556,2361,NJ,1.0,4124.3214285714275
3748,26,62992,Ullin,34363,31335,22880,9121,NY,0.0,5719.535714285714
3749,2000,85364,Yuma,41087,39081,20446,24215,IL,0.0,4425.642857142857
3750,490,77488,Wharton,59737,48904,48027,32486,OH,0.0,2142.607142857142
3751,240,62232,Caseyville,79764,72195,53581,2814,NY,0.0,23042.53571428571
3752,35,97497,Wolf Creek,59449,45655,43581,24588,CA,0.0,23240.75
3753,38,74062,Ripley,50653,37639,38220,17871,AL,0.0,6365.607142857142
3754,17,68642,Humphrey,47452,43145,35421,12267,WV,0.0,1788.535714285714
3755,151,74953,Poteau,45978,39850,32854,22059,MS,0.0,6328.714285714286
3756,351,76106,Fort Worth,40304,33950,24897,20959,KY,1.0,2241.6428571428564
3757,568,66207,Shawnee Mission,92935,82230,68091,5117,VA,0.0,23270.928571428565
3758,39,63944,Greenville,59886,53626,46163,3732,PA,0.0,11156.67857142857
3759,568,64132,Kansas City,29820,20904,24359,27395,PA,0.0,-3754.749999999999
3760,437,97220,Portland,70235,67957,44842,1811,CA,0.0,11018.499999999998
3761,18,62836,Ewing,60169,36200,59680,17538,NY,0.0,540.1071428571428
3762,15,68629,Clarkson,64477,56221,46952,10824,WV,0.0,3470.1785714285706
3763,1214,78704,Austin,103281,300000,73695,2241,IN,12.0,8653.964285714283
3764,663,72801,Russellville,40602,36427,31191,6550,FL,0.0,13161.714285714286
3765,704,77011,Houston,30681,20267,30585,1235,OH,0.0,7068.964285714284
3766,169,71423,Dry  Prong,76682,65587,48433,16256,GA,0.0,3118.607142857142
3767,206,83843,Moscow,46677,32738,46545,22213,ND,1.0,-3489.9642857142853
3768,294,90604,Whittier,68760,62108,59694,11532,OK,0.0,3190.714285714285
3769,2302,93033,Oxnard,66776,63336,31704,6406,TX,0.0,8472.321428571428
3770,766,94102,San Francisco,35063,21830,34530,26826,ID,4.0,25935.642857142855
3771,3308,78577,Pharr,28217,20889,20964,26329,IN,1.0,4570.214285714284
3772,92,62326,Colchester,46574,42143,27943,28677,NY,0.0,9615.785714285712
3773,641,95819,Sacramento,117240,300000,68046,383,NV,4.0,20878.321428571424
3774,161,85138,Maricopa,55403,50317,38119,16578,IL,0.0,1834.6428571428567
3775,225,92411,San Bernardino,44076,35849,36861,3758,TX,0.0,3898.8571428571418
3776,37,79501,Anson,53912,43823,40485,6928,MI,0.0,10026.142857142857
3777,122,92003,Bonsall,74199,300000,50969,394,TX,0.0,9318.642857142855
3778,0,99591,St. George,67102,300000,41868,6680,WA,0.0,47358.67857142857
3779,331,93647,Orosi,46714,45936,27297,24118,CO,0.0,5435.749999999999
3780,11,71354,Monterey,53512,28415,50928,17679,GA,0.0,4001.9642857142853
3781,706,96814,Honolulu,67763,55353,56875,22968,CA,3.0,16490.892857142855
3782,50,74743,Hugo,49368,44550,38508,2289,TN,0.0,3882.142857142856
3783,47,76856,Mason,35252,28290,30250,24245,OH,0.0,4762.535714285713
3784,28,71762,Smackover,54222,46745,44263,17193,FL,0.0,8932.749999999998
3785,13,85554,Young,45288,40205,32301,19934,IL,0.0,715.9999999999999
3786,119,66538,Seneca,58129,44544,46374,31386,MD,1.0,9521.785714285712
3787,111,84066,Roosevelt,70379,63692,49922,31903,MT,0.0,5159.999999999998
3788,93,63456,Monroe City,44807,30300,45892,26659,NY,0.0,2966.5
3789,11322,76227,Aubrey,94707,80302,60670,24495,KY,2.0,2487.821428571428
3790,711,89706,Carson City,39127,37407,24119,11736,AR,0.0,5836.857142857141
3791,11,58352,Munich,162984,300000,56299,13982,MA,0.0,12611.78571428571
3792,214,93644,Oakhurst,80540,300000,46079,21375,CO,0.0,10878.964285714283
3793,145,78220,San Antonio,28268,22606,22563,31843,IN,0.0,7111.10714285714
3794,37,77801,Bryan,28654,19780,35137,12224,OH,0.0,2661.6428571428564
3795,912,89169,Las Vegas,31981,24389,22142,32486,AR,1.0,1401.2142857142853
3796,857,79720,Big Spring,62881,42884,58088,6472,MI,1.0,13487.428571428569
3797,842,78624,Fredericksburg,51815,51291,34547,13922,IN,13.0,7832.214285714284
3798,34,76642,Groesbeck,49834,37876,42431,23905,OH,0.0,6716.928571428569
3799,816,98372,Puyallup,83125,67215,56987,22263,CA,1.0,28618.214285714283
3800,678,58801,Williston,114075,107262,67229,18796,MA,0.0,29545.35714285713
3801,33,97118,Garibaldi,54381,43941,39953,280,CA,0.0,25040.857142857138
3802,70,67361,Sedan,34477,31175,22791,23514,VA,0.0,9394.928571428567
3803,70,98328,Eatonville,77202,66560,55412,15897,CA,0.0,18076.142857142855
3804,1445,63017,Chesterfield,108002,92829,70656,5563,NY,3.0,5621.285714285712
3805,172,77081,Houston,24466,21377,14306,15670,OH,0.0,7815.999999999999
3806,20,87022,Isleta,41120,31977,33879,5288,MO,0.0,10035.35714285714
3807,277,94127,San Francisco,134649,300000,75047,6932,ID,0.0,17503.892857142855
3808,369,75229,Dallas,135435,128666,84771,7931,MS,2.0,3947.607142857142
3809,99,63124,St Louis,156507,300000,79221,30410,NY,0.0,3872.571428571428
3810,981,87301,Gallup,56271,46760,49540,27891,KS,1.0,2176.464285714285
3811,4,75642,Elysian Fields,41697,31547,36773,30779,KY,0.0,4967.178571428571
3812,10,68876,Shelton,57634,59553,41046,29078,WV,0.0,3053.9642857142853
3813,199,93656,Riverdale,53317,300000,65690,25877,CO,0.0,6102.249999999998
3814,84155,60617,Chicago,49093,27327,54491,9959,NJ,0.0,25626.89285714286
3815,358,60123,Elgin,74069,52794,61253,2401,CT,3.0,5083.178571428572
3816,505,93908,Salinas,132555,110955,80992,28849,WY,2.0,-159.10714285714283
3817,52,93441,Los Olivos,130078,107925,81905,23675,CO,13.0,29952.285714285714
3818,577,64506,St Joseph,52195,39979,44727,22646,PA,0.0,2809.571428571428
3819,73,92536,Aguanga,64425,69282,33988,13988,TX,0.0,2400.6785714285706
3820,283,75662,Kilgore,64626,64684,41345,4894,KY,0.0,9285.035714285712
3821,571,95401,Santa Rosa,36396,29644,27902,24938,NM,12.0,5913.714285714284
3822,246,83705,Boise,51463,34766,51868,29908,ND,3.0,9128.499999999998
3823,84,83837,Kellogg,41268,24963,40515,26279,ND,0.0,3407.75
3824,78,71202,Monroe,18111,15446,13778,13160,GA,0.0,11601.92857142857
3825,350,77089,Houston,58861,300000,33450,21802,OH,2.0,5040.357142857142
3826,230,93560,Rosamond,57877,65076,33164,28589,CO,0.0,4190.499999999999
3827,1408,85365,Yuma,29044,26594,25407,20250,IL,0.0,6187.964285714286
3828,524,65340,Marshall,47974,37918,40233,29401,PA,0.0,7944.85714285714
3829,13,99658,Saint Mary's,49429,40341,38499,4736,WA,0.0,29378.035714285706
3830,76,66214,Shawnee Mission,35262,25245,34005,5585,VA,0.0,15803.571428571424
3831,391,97006,Beaverton,102896,102442,57254,4886,CA,1.0,33837.85714285713
3832,1184,66049,Lawrence,59507,48142,49210,29286,DE,0.0,-3861.4285714285716
3833,14297,77007,Houston,108695,86219,77639,105,OH,9.0,16376.392857142851
3834,881,60448,Mokena,94792,93513,54830,8310,CT,2.0,6802.678571428569
3835,17,63829,Cardwell,34105,26503,31789,29167,PA,0.0,9961.5
3836,814,60160,Melrose Park,53199,40406,41874,6482,CT,0.0,2248.3571428571418
3837,26,67576,St. John,51871,49247,30291,21270,VA,0.0,2885.1428571428564
3838,641,98405,Tacoma,73630,300000,33951,31566,CA,0.0,19464.607142857138
3839,247,78934,Columbus,78057,300000,72441,11503,MI,0.0,14179.214285714284
3840,1384,94952,Petaluma,91924,79519,64791,10576,AZ,5.0,18125.25
3841,31,71861,Taylor,49313,34737,44027,1839,FL,0.0,14418.249999999998
3842,1535,93291,Visalia,37002,25640,26322,5553,CO,8.0,36827.82142857142
3843,607,92028,Fallbrook,88703,84004,44859,9582,TX,2.0,9848.60714285714
3844,242,79606,Abilene,60073,58714,40033,17701,MI,0.0,10829.857142857141
3845,172,78253,San Antonio,89970,76712,65863,11684,IN,1.0,7402.571428571426
3846,141,92284,Yucca Valley,45030,31620,40694,5379,TX,0.0,9228.285714285712
3847,40,98263,Lyman,48377,39390,34438,27956,CA,0.0,14644.321428571424
3848,9,72938,Hartford,29908,18645,32085,7806,FL,0.0,15696.821428571428
3849,23,58324,Cando,65779,59386,55386,30545,MA,0.0,9390.571428571428
3850,586,96782,Pearl City,90348,86231,51262,23419,CA,0.0,20109.214285714283
3851,952,85546,Safford,52828,43128,42504,15535,IL,0.0,-1614.428571428571
3852,22,64448,Faucett,83644,300000,41165,23933,PA,0.0,5867.678571428569
3853,413,79935,El Paso,82583,300000,53676,17538,MI,1.0,8093.749999999997
3854,96,64759,Lamar,55440,44607,36701,29314,PA,0.0,3448.7142857142853
3855,538,71601,Pine Bluff,42802,29472,30644,30068,GA,0.0,2114.1071428571427
3856,580,77632,Orange,66955,61587,54212,7178,OH,0.0,8573.535714285712
3857,87,72113,Maumelle,50170,46464,38174,11468,FL,0.0,10378.571428571428
3858,56,74653,Tonkawa,53737,39130,45757,1277,TN,0.0,11332.642857142853
3859,1162,77469,Richmond,105494,88979,68225,21321,OH,1.0,5684.392857142857
